method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Proposed_full_stage2,65,-41189.28137249538,18.540848676738037,24.000070375452996,0.0,0.5,20
Proposed_full_stage2,66,-43273.55287235481,19.483689783871196,24.000187683806107,0.0,0.5,20
Proposed_full_stage2,67,-43022.33258231306,19.277169818265516,24.000143289985395,0.0,0.5,20
Proposed_full_stage2,68,-38842.85140318419,17.847860861022557,24.00009731041287,0.0,0.65,20
Proposed_full_stage2,69,-46119.34744802306,20.87000296750069,24.000130811370315,0.0,0.5,20
Proposed_full_stage2,70,-40033.13072593525,18.119468061141735,24.000143592022347,0.0,0.55,20
Proposed_full_stage2,71,-44262.226118231614,20.272878861150726,24.000081255645032,0.0,0.55,20
Proposed_full_stage2,72,-43335.139857950286,19.477150688979464,24.00012258584311,0.0,0.5,20
Proposed_full_stage2,73,-44634.791850697104,20.14834165299176,24.00010033341487,0.0,0.5,20
Proposed_full_stage2,74,-43200.64636498963,19.384574476409945,24.000088710116874,0.0,0.5,20
Proposed_full_stage2,75,-42224.061760457975,19.011710740244933,24.000068766008294,0.0,0.5,20
Proposed_full_stage2,76,-43347.95128059373,19.471537058611865,24.000110883904775,0.0,0.5,20
Proposed_full_stage2,77,-42120.78079067648,18.911115730341912,24.000166894615223,0.0,0.5,20
Proposed_full_stage2,78,-42948.537948378354,19.602015645333875,24.000077606482584,0.0,0.55,20
Proposed_full_stage2,79,-44354.06091039872,20.028996904492452,24.00007039786359,0.0,0.5,20
Proposed_full_stage2,80,-41502.62309756237,19.104752837691517,24.00006334575284,0.0,0.6,20
Proposed_full_stage2,81,-41900.420123699165,19.137488689672878,24.00009848361019,0.0,0.6,20
Proposed_full_stage2,82,-43726.833347342304,19.62847420929049,24.00007197385369,0.0,0.5,20
Proposed_full_stage2,83,-42467.13983522978,19.474357203856677,24.000140876113488,0.0,0.6,20
Proposed_full_stage2,84,-44609.27117937855,20.474771810073328,24.000125251289468,0.0,0.6,20
Proposed_full_stage2,85,-43082.98449444871,19.577859079621287,24.00009809276186,0.0,0.55,20
Proposed_full_stage2,86,-43244.5458206122,19.540214590910317,24.000100305472735,0.0,0.5,20
Proposed_full_stage2,87,-44689.39325347962,20.301605559754577,24.00010608940716,0.0,0.5,20
Proposed_full_stage2,88,-44638.335384301456,20.204632465563883,24.00007667888105,0.0,0.5,20
Proposed_full_stage2,89,-44464.787582476696,20.29073208792828,24.00009628209843,0.0,0.55,20
Proposed_full_stage2,90,-43993.021502730946,20.086262715627893,24.00010861580095,0.0,0.55,20
Proposed_full_stage2,91,-46852.48693797273,21.47364837008369,24.000061999052512,0.0,0.55,20
Proposed_full_stage2,92,-44662.75667536444,20.830817364740355,24.000100814825196,0.0,0.65,20
Proposed_full_stage2,93,-43298.43422843989,19.65368406056831,24.000115661729367,0.0,0.55,20
Proposed_full_stage2,94,-44867.53570696386,20.244310173298985,24.000115505390763,0.0,0.5,20
Proposed_full_stage2,95,-42140.785781385835,18.92876672386165,24.000095186689258,0.0,0.5,20
Proposed_full_stage2,96,-41363.89429002751,18.706116871946723,24.000076539258718,0.0,0.55,20
Proposed_full_stage2,97,-43738.75643650212,19.674737187193944,24.000203085270336,0.0,0.5,20
Proposed_full_stage2,98,-42535.18552632598,19.078443547518532,24.000066279308445,0.0,0.5,20
Proposed_full_stage2,99,-41236.698821252256,18.405244007551644,24.00007847269061,0.0,0.5,20
