method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,feasible_ratio,episode_steps
Random,48,-1520634549.0043972,627379.9016091598,507.2767412134003,265815.68361444137,0.0,20
Random,49,-1827451215.771811,726320.1163492987,506.4875724863215,374756.3976937453,0.0,20
Random,50,-2334292904.6550026,936992.8093231404,507.5242137959449,460257.87138550635,0.0,20
Random,51,-1427643653.528552,594818.2943564776,507.5675535049804,237949.2975019444,0.0,20
Random,52,-2240318574.991542,908304.2861999602,506.94199459866405,423668.22202977305,0.0,20
Random,53,-1600794714.5458322,639422.837000856,507.4167089045175,321882.37073428294,0.0,20
Random,54,-2669459922.8675365,1105052.327632023,507.1476591992056,459290.66075717565,0.0,20
Random,55,-1389665485.1897864,554457.6269956979,507.1623573826335,280719.4776067342,0.0,20
Random,56,-4268407623.9473543,1788799.744638057,506.86737495541985,690742.0652115594,0.0,20
Random,57,-2392493618.623228,967879.1099104844,507.4334679452233,456668.12140402506,0.0,20
Random,58,-3901190806.6541843,1588827.707284586,506.94018653994556,723475.4940161292,0.0,20
Random,59,-4748595414.495806,1848588.8929483648,507.3026934620275,1051350.073396361,0.0,20
Random,60,-1053995541.7889568,425483.9901509448,507.1760324622678,202979.50418349454,0.0,20
Random,61,-2020971755.0965407,810172.1621936356,506.5358252831188,400559.0912847251,0.0,20
Random,62,-940727717.4519867,377752.6434719341,507.503262804015,185173.0543020868,0.0,20
Random,63,-1328070624.5865161,557363.0606231029,507.23725331788273,213296.36610990585,0.0,20
Random,64,-4856708256.496545,2009825.1713114274,506.7822525920803,836994.3926056648,0.0,20
Random,65,-1192448791.708111,494902.96660148946,507.3886124975667,202582.6519222224,0.0,20
Random,66,-1521242441.9587166,614524.5931630975,506.85519364336113,292128.47682027175,0.0,20
Random,67,-1347175883.8256483,547563.5059326489,507.00448808020553,251980.135461047,0.0,20
Random,68,-1827622259.916607,738976.6929589596,507.0289802541256,349632.83236784517,0.0,20
Random,69,-1359166916.2236807,561739.5872493277,506.41242058994493,235621.2823619714,0.0,20
Random,70,-2389466082.6553445,972763.1915374072,507.2186898510481,443887.7854306451,0.0,20
Random,71,-4669096221.608698,1868778.3387939432,507.42126222621044,931489.4372825852,0.0,20
Random,72,-1402009103.2441125,557985.4628531013,507.0561264031862,285971.5088086324,0.0,20
Random,73,-692748849.99578,290664.5279513192,506.9141561240998,111354.06520396567,0.0,20
Random,74,-5096359629.310609,2092207.4202414036,507.48796269239335,911876.6379722223,0.0,20
Random,75,-3817309241.3879304,1567068.7119463778,507.0018222204697,683109.6712596534,0.0,20
Random,76,-3009981418.914601,1192451.8170928739,507.18352868388035,625010.3169365061,0.0,20
Random,77,-10577619510.929213,4310374.426963563,507.01542490771635,1956805.9953825348,0.0,20
Random,78,-952015308.4979804,378708.74297427176,507.349320730578,194546.62313329335,0.0,20
Random,79,-2245618655.7812276,896778.3518218618,507.33815301374926,451997.12137967284,0.0,20
Random,80,-1776779650.3802795,726988.7246408085,507.5319292166252,322762.35626900324,0.0,20
Random,81,-2295990500.5723248,927110.5516706984,507.11566884075165,441721.3960235229,0.0,20
Random,82,-11929477351.274973,4923038.298809359,507.3978853714587,2083331.6335019886,0.0,20
Random,83,-389449993.6710617,161946.65081286963,506.60973611666424,65511.59611830383,0.0,20
Random,84,-16886288076.544249,6996648.434235347,507.0196762781031,2892942.511795803,0.0,20
Random,85,-3989984564.890938,1617179.1365049728,507.11429175073556,755571.1055119823,0.0,20
Random,86,-931302350.7001518,384079.7470162256,507.2556783585211,163081.5145396035,0.0,20
Random,87,-3851091363.312414,1572446.1025462074,506.83837156458367,706139.8190738007,0.0,20
Random,88,-1581650677.427091,631997.9391549061,507.531579456495,317591.4185360758,0.0,20
Random,89,-867387440.0814523,356260.61569683003,507.74930318824954,154811.9312059729,0.0,20
Random,90,-4079169145.3504376,1644852.144002247,507.2657452883697,789412.0265570238,0.0,20
Random,91,-1212442017.165077,489117.4901642509,507.749786393226,234151.9597316626,0.0,20
Random,92,-4040287248.045693,1627924.696407955,507.2704752338426,784405.3020782946,0.0,20
Random,93,-1787065135.752966,727377.4203705024,507.2439789022318,332253.0986395592,0.0,20
Random,94,-1221895345.9843113,498231.1730692697,507.0449510333826,225366.28197302943,0.0,20
Random,95,-610844050.7724596,252665.22715702295,507.3378165759581,105449.17369460613,0.0,20
Random,96,-5123904057.460834,2118759.8457275955,507.57305366405564,886328.1377043573,0.0,20
Random,97,-1420154148.4813495,582217.342393282,506.50446837080625,255652.42127438937,0.0,20
Random,98,-2334858289.258455,948786.3839142723,507.454374105149,437219.07985575154,0.0,20
Random,99,-2275265647.642897,965654.1794751398,507.2521512487221,343889.67547074513,0.0,20
